Population,Year,Literate,Gender,Race,Age-Group,State
33130.0,2022,No,Male,Latino,55-64,PI
81466.0,2022,No,Male,Latino,55-64,CE
25675.0,2022,No,Male,Latino,55-64,RN
36084.0,2022,No,Male,Latino,55-64,PB
63567.0,2022,No,Male,Latino,55-64,PE
27747.0,2022,No,Male,Latino,55-64,AL
16661.0,2022,No,Male,Latino,55-64,SE
94273.0,2022,No,Male,Latino,55-64,BA
57211.0,2022,No,Male,Latino,55-64,MG
9852.0,2022,No,Male,Latino,55-64,ES
20698.0,2022,No,Male,Latino,55-64,RJ
48681.0,2022,No,Male,Latino,55-64,SP
17309.0,2022,No,Male,Latino,55-64,PR
5387.0,2022,No,Male,Latino,55-64,SC
7033.0,2022,No,Male,Latino,55-64,RS
6562.0,2022,No,Male,Latino,55-64,MS
11697.0,2022,No,Male,Latino,55-64,MT
19688.0,2022,No,Male,Latino,55-64,GO
3229.0,2022,No,Male,Latino,55-64,DF
25.0,2022,No,Male,Indigenous,15-19,RO
145.0,2022,No,Male,Indigenous,15-19,AC
1216.0,2022,No,Male,Indigenous,15-19,AM
1012.0,2022,No,Male,Indigenous,15-19,RR
259.0,2022,No,Male,Indigenous,15-19,PA
10.0,2022,No,Male,Indigenous,15-19,AP
37.0,2022,No,Male,Indigenous,15-19,TO
311.0,2022,No,Male,Indigenous,15-19,MA
16.0,2022,No,Male,Indigenous,15-19,PI
59.0,2022,No,Male,Indigenous,15-19,CE
39.0,2022,No,Male,Indigenous,15-19,RN
69.0,2022,No,Male,Indigenous,15-19,PB
190.0,2022,No,Male,Indigenous,15-19,PE
44.0,2022,No,Male,Indigenous,15-19,AL
6.0,2022,No,Male,Indigenous,15-19,SE
130.0,2022,No,Male,Indigenous,15-19,BA
92.0,2022,No,Male,Indigenous,15-19,MG
7.0,2022,No,Male,Indigenous,15-19,ES
8.0,2022,No,Male,Indigenous,15-19,RJ
23.0,2022,No,Male,Indigenous,15-19,SP
28.0,2022,No,Male,Indigenous,15-19,PR
9.0,2022,No,Male,Indigenous,15-19,SC
49.0,2022,No,Male,Indigenous,15-19,RS
139.0,2022,No,Male,Indigenous,15-19,MS
167.0,2022,No,Male,Indigenous,15-19,MT
4.0,2022,No,Male,Indigenous,15-19,GO
3.0,2022,No,Male,Indigenous,15-19,DF
20.0,2022,No,Male,Indigenous,20-24,RO
118.0,2022,No,Male,Indigenous,20-24,AC
1014.0,2022,No,Male,Indigenous,20-24,AM
733.0,2022,No,Male,Indigenous,20-24,RR
255.0,2022,No,Male,Indigenous,20-24,PA
9.0,2022,No,Male,Indigenous,20-24,AP
43.0,2022,No,Male,Indigenous,20-24,TO
289.0,2022,No,Male,Indigenous,20-24,MA
18.0,2022,No,Male,Indigenous,20-24,PI
73.0,2022,No,Male,Indigenous,20-24,CE
54.0,2022,No,Male,Indigenous,20-24,RN
62.0,2022,No,Male,Indigenous,20-24,PB
210.0,2022,No,Male,Indigenous,20-24,PE
61.0,2022,No,Male,Indigenous,20-24,AL
9.0,2022,No,Male,Indigenous,20-24,SE
116.0,2022,No,Male,Indigenous,20-24,BA
81.0,2022,No,Male,Indigenous,20-24,MG
9.0,2022,No,Male,Indigenous,20-24,ES
5.0,2022,No,Male,Indigenous,20-24,RJ
24.0,2022,No,Male,Indigenous,20-24,SP
33.0,2022,No,Male,Indigenous,20-24,PR
26.0,2022,No,Male,Indigenous,20-24,SC
52.0,2022,No,Male,Indigenous,20-24,RS
191.0,2022,No,Male,Indigenous,20-24,MS
97.0,2022,No,Male,Indigenous,20-24,MT
4.0,2022,No,Male,Indigenous,20-24,GO
4.0,2022,No,Male,Indigenous,20-24,DF
50.0,2022,No,Male,Indigenous,25-34,RO
237.0,2022,No,Male,Indigenous,25-34,AC
1880.0,2022,No,Male,Indigenous,25-34,AM
897.0,2022,No,Male,Indigenous,25-34,RR
349.0,2022,No,Male,Indigenous,25-34,PA
20.0,2022,No,Male,Indigenous,25-34,AP
63.0,2022,No,Male,Indigenous,25-34,TO
627.0,2022,No,Male,Indigenous,25-34,MA
41.0,2022,No,Male,Indigenous,25-34,PI
242.0,2022,No,Male,Indigenous,25-34,CE
115.0,2022,No,Male,Indigenous,25-34,RN
148.0,2022,No,Male,Indigenous,25-34,PB
576.0,2022,No,Male,Indigenous,25-34,PE
146.0,2022,No,Male,Indigenous,25-34,AL
18.0,2022,No,Male,Indigenous,25-34,SE
313.0,2022,No,Male,Indigenous,25-34,BA
149.0,2022,No,Male,Indigenous,25-34,MG
14.0,2022,No,Male,Indigenous,25-34,ES
20.0,2022,No,Male,Indigenous,25-34,RJ
52.0,2022,No,Male,Indigenous,25-34,SP
98.0,2022,No,Male,Indigenous,25-34,PR
40.0,2022,No,Male,Indigenous,25-34,SC
94.0,2022,No,Male,Indigenous,25-34,RS
401.0,2022,No,Male,Indigenous,25-34,MS
151.0,2022,No,Male,Indigenous,25-34,MT
19.0,2022,No,Male,Indigenous,25-34,GO
11.0,2022,No,Male,Indigenous,25-34,DF
60.0,2022,No,Male,Indigenous,35-44,RO
244.0,2022,No,Male,Indigenous,35-44,AC
2221.0,2022,No,Male,Indigenous,35-44,AM
748.0,2022,No,Male,Indigenous,35-44,RR
397.0,2022,No,Male,Indigenous,35-44,PA
44.0,2022,No,Male,Indigenous,35-44,AP
96.0,2022,No,Male,Indigenous,35-44,TO
760.0,2022,No,Male,Indigenous,35-44,MA
95.0,2022,No,Male,Indigenous,35-44,PI
470.0,2022,No,Male,Indigenous,35-44,CE
157.0,2022,No,Male,Indigenous,35-44,RN
347.0,2022,No,Male,Indigenous,35-44,PB
1044.0,2022,No,Male,Indigenous,35-44,PE
289.0,2022,No,Male,Indigenous,35-44,AL
46.0,2022,No,Male,Indigenous,35-44,SE
748.0,2022,No,Male,Indigenous,35-44,BA
280.0,2022,No,Male,Indigenous,35-44,MG
31.0,2022,No,Male,Indigenous,35-44,ES
29.0,2022,No,Male,Indigenous,35-44,RJ
104.0,2022,No,Male,Indigenous,35-44,SP
135.0,2022,No,Male,Indigenous,35-44,PR
54.0,2022,No,Male,Indigenous,35-44,SC
152.0,2022,No,Male,Indigenous,35-44,RS
558.0,2022,No,Male,Indigenous,35-44,MS
233.0,2022,No,Male,Indigenous,35-44,MT
37.0,2022,No,Male,Indigenous,35-44,GO
14.0,2022,No,Male,Indigenous,35-44,DF
111.0,2022,No,Male,Indigenous,45-54,RO
237.0,2022,No,Male,Indigenous,45-54,AC
2465.0,2022,No,Male,Indigenous,45-54,AM
628.0,2022,No,Male,Indigenous,45-54,RR
498.0,2022,No,Male,Indigenous,45-54,PA
44.0,2022,No,Male,Indigenous,45-54,AP
84.0,2022,No,Male,Indigenous,45-54,TO
607.0,2022,No,Male,Indigenous,45-54,MA
121.0,2022,No,Male,Indigenous,45-54,PI
669.0,2022,No,Male,Indigenous,45-54,CE
212.0,2022,No,Male,Indigenous,45-54,RN
435.0,2022,No,Male,Indigenous,45-54,PB
1193.0,2022,No,Male,Indigenous,45-54,PE
353.0,2022,No,Male,Indigenous,45-54,AL
47.0,2022,No,Male,Indigenous,45-54,SE
1087.0,2022,No,Male,Indigenous,45-54,BA
294.0,2022,No,Male,Indigenous,45-54,MG
41.0,2022,No,Male,Indigenous,45-54,ES
48.0,2022,No,Male,Indigenous,45-54,RJ
177.0,2022,No,Male,Indigenous,45-54,SP
168.0,2022,No,Male,Indigenous,45-54,PR
103.0,2022,No,Male,Indigenous,45-54,SC
211.0,2022,No,Male,Indigenous,45-54,RS
672.0,2022,No,Male,Indigenous,45-54,MS
299.0,2022,No,Male,Indigenous,45-54,MT
70.0,2022,No,Male,Indigenous,45-54,GO
25.0,2022,No,Male,Indigenous,45-54,DF
128.0,2022,No,Male,Indigenous,55-64,RO
197.0,2022,No,Male,Indigenous,55-64,AC
2341.0,2022,No,Male,Indigenous,55-64,AM
525.0,2022,No,Male,Indigenous,55-64,RR
443.0,2022,No,Male,Indigenous,55-64,PA
46.0,2022,No,Male,Indigenous,55-64,AP
99.0,2022,No,Male,Indigenous,55-64,TO
442.0,2022,No,Male,Indigenous,55-64,MA
115.0,2022,No,Male,Indigenous,55-64,PI
670.0,2022,No,Male,Indigenous,55-64,CE
166.0,2022,No,Male,Indigenous,55-64,RN
410.0,2022,No,Male,Indigenous,55-64,PB
1150.0,2022,No,Male,Indigenous,55-64,PE
294.0,2022,No,Male,Indigenous,55-64,AL
52.0,2022,No,Male,Indigenous,55-64,SE
1214.0,2022,No,Male,Indigenous,55-64,BA
334.0,2022,No,Male,Indigenous,55-64,MG
95.0,2022,No,Male,Indigenous,55-64,ES
59.0,2022,No,Male,Indigenous,55-64,RJ
202.0,2022,No,Male,Indigenous,55-64,SP
193.0,2022,No,Male,Indigenous,55-64,PR
97.0,2022,No,Male,Indigenous,55-64,SC
185.0,2022,No,Male,Indigenous,55-64,RS
689.0,2022,No,Male,Indigenous,55-64,MS
270.0,2022,No,Male,Indigenous,55-64,MT
81.0,2022,No,Male,Indigenous,55-64,GO
25.0,2022,No,Male,Indigenous,55-64,DF
133.0,2022,No,Female,White,15-19,RO
136.0,2022,No,Female,White,15-19,AC
420.0,2022,No,Female,White,15-19,AM
43.0,2022,No,Female,White,15-19,RR
980.0,2022,No,Female,White,15-19,PA
111.0,2022,No,Female,White,15-19,AP
127.0,2022,No,Female,White,15-19,TO
933.0,2022,No,Female,White,15-19,MA
429.0,2022,No,Female,White,15-19,PI
1128.0,2022,No,Female,White,15-19,CE
671.0,2022,No,Female,White,15-19,RN
744.0,2022,No,Female,White,15-19,PB
1511.0,2022,No,Female,White,15-19,PE
641.0,2022,No,Female,White,15-19,AL
326.0,2022,No,Female,White,15-19,SE
1322.0,2022,No,Female,White,15-19,BA
1727.0,2022,No,Female,White,15-19,MG
295.0,2022,No,Female,White,15-19,ES
1230.0,2022,No,Female,White,15-19,RJ
4859.0,2022,No,Female,White,15-19,SP
1420.0,2022,No,Female,White,15-19,PR
987.0,2022,No,Female,White,15-19,SC
1869.0,2022,No,Female,White,15-19,RS
288.0,2022,No,Female,White,15-19,MS
298.0,2022,No,Female,White,15-19,MT
601.0,2022,No,Female,White,15-19,GO
182.0,2022,No,Female,White,15-19,DF
164.0,2022,No,Female,White,20-24,RO
144.0,2022,No,Female,White,20-24,AC
491.0,2022,No,Female,White,20-24,AM
38.0,2022,No,Female,White,20-24,RR
981.0,2022,No,Female,White,20-24,PA
87.0,2022,No,Female,White,20-24,AP
134.0,2022,No,Female,White,20-24,TO
924.0,2022,No,Female,White,20-24,MA
435.0,2022,No,Female,White,20-24,PI
1373.0,2022,No,Female,White,20-24,CE
797.0,2022,No,Female,White,20-24,RN
810.0,2022,No,Female,White,20-24,PB
1765.0,2022,No,Female,White,20-24,PE
843.0,2022,No,Female,White,20-24,AL
339.0,2022,No,Female,White,20-24,SE
1495.0,2022,No,Female,White,20-24,BA
1855.0,2022,No,Female,White,20-24,MG
322.0,2022,No,Female,White,20-24,ES
1355.0,2022,No,Female,White,20-24,RJ
5274.0,2022,No,Female,White,20-24,SP
1507.0,2022,No,Female,White,20-24,PR
1033.0,2022,No,Female,White,20-24,SC
1927.0,2022,No,Female,White,20-24,RS
280.0,2022,No,Female,White,20-24,MS
299.0,2022,No,Female,White,20-24,MT
662.0,2022,No,Female,White,20-24,GO
209.0,2022,No,Female,White,20-24,DF
347.0,2022,No,Female,White,25-34,RO
283.0,2022,No,Female,White,25-34,AC
942.0,2022,No,Female,White,25-34,AM
94.0,2022,No,Female,White,25-34,RR
2165.0,2022,No,Female,White,25-34,PA
163.0,2022,No,Female,White,25-34,AP
277.0,2022,No,Female,White,25-34,TO
2489.0,2022,No,Female,White,25-34,MA
1380.0,2022,No,Female,White,25-34,PI
3886.0,2022,No,Female,White,25-34,CE
2027.0,2022,No,Female,White,25-34,RN
2191.0,2022,No,Female,White,25-34,PB
4846.0,2022,No,Female,White,25-34,PE
2295.0,2022,No,Female,White,25-34,AL
920.0,2022,No,Female,White,25-34,SE
3639.0,2022,No,Female,White,25-34,BA
4160.0,2022,No,Female,White,25-34,MG
719.0,2022,No,Female,White,25-34,ES
2918.0,2022,No,Female,White,25-34,RJ
10741.0,2022,No,Female,White,25-34,SP
3127.0,2022,No,Female,White,25-34,PR
2361.0,2022,No,Female,White,25-34,SC
3905.0,2022,No,Female,White,25-34,RS
632.0,2022,No,Female,White,25-34,MS
633.0,2022,No,Female,White,25-34,MT
1363.0,2022,No,Female,White,25-34,GO
412.0,2022,No,Female,White,25-34,DF
567.0,2022,No,Female,White,35-44,RO
780.0,2022,No,Female,White,35-44,AC
1516.0,2022,No,Female,White,35-44,AM
142.0,2022,No,Female,White,35-44,RR
4075.0,2022,No,Female,White,35-44,PA
283.0,2022,No,Female,White,35-44,AP
587.0,2022,No,Female,White,35-44,TO
6454.0,2022,No,Female,White,35-44,MA
3679.0,2022,No,Female,White,35-44,PI
8965.0,2022,No,Female,White,35-44,CE
4694.0,2022,No,Female,White,35-44,RN
6491.0,2022,No,Female,White,35-44,PB
12864.0,2022,No,Female,White,35-44,PE
6513.0,2022,No,Female,White,35-44,AL
2658.0,2022,No,Female,White,35-44,SE
9950.0,2022,No,Female,White,35-44,BA
7775.0,2022,No,Female,White,35-44,MG
1376.0,2022,No,Female,White,35-44,ES
4905.0,2022,No,Female,White,35-44,RJ
16708.0,2022,No,Female,White,35-44,SP
5250.0,2022,No,Female,White,35-44,PR
3363.0,2022,No,Female,White,35-44,SC
5433.0,2022,No,Female,White,35-44,RS
1201.0,2022,No,Female,White,35-44,MS
1181.0,2022,No,Female,White,35-44,MT
2589.0,2022,No,Female,White,35-44,GO
691.0,2022,No,Female,White,35-44,DF
1188.0,2022,No,Female,White,45-54,RO
987.0,2022,No,Female,White,45-54,AC
2050.0,2022,No,Female,White,45-54,AM
200.0,2022,No,Female,White,45-54,RR
5712.0,2022,No,Female,White,45-54,PA
437.0,2022,No,Female,White,45-54,AP
1017.0,2022,No,Female,White,45-54,TO
8786.0,2022,No,Female,White,45-54,MA
5649.0,2022,No,Female,White,45-54,PI
15847.0,2022,No,Female,White,45-54,CE
8395.0,2022,No,Female,White,45-54,RN
11657.0,2022,No,Female,White,45-54,PB
22765.0,2022,No,Female,White,45-54,PE
10074.0,2022,No,Female,White,45-54,AL
4584.0,2022,No,Female,White,45-54,SE
17978.0,2022,No,Female,White,45-54,BA
15022.0,2022,No,Female,White,45-54,MG
2722.0,2022,No,Female,White,45-54,ES
8887.0,2022,No,Female,White,45-54,RJ
30574.0,2022,No,Female,White,45-54,SP
11143.0,2022,No,Female,White,45-54,PR
6680.0,2022,No,Female,White,45-54,SC
9719.0,2022,No,Female,White,45-54,RS
2355.0,2022,No,Female,White,45-54,MS
2311.0,2022,No,Female,White,45-54,MT
5005.0,2022,No,Female,White,45-54,GO
1199.0,2022,No,Female,White,45-54,DF
2390.0,2022,No,Female,White,55-64,RO
1125.0,2022,No,Female,White,55-64,AC
2434.0,2022,No,Female,White,55-64,AM
307.0,2022,No,Female,White,55-64,RR
6927.0,2022,No,Female,White,55-64,PA
500.0,2022,No,Female,White,55-64,AP
1477.0,2022,No,Female,White,55-64,TO
11126.0,2022,No,Female,White,55-64,MA
7436.0,2022,No,Female,White,55-64,PI
20246.0,2022,No,Female,White,55-64,CE
10386.0,2022,No,Female,White,55-64,RN
13484.0,2022,No,Female,White,55-64,PB
28793.0,2022,No,Female,White,55-64,PE
11065.0,2022,No,Female,White,55-64,AL
5344.0,2022,No,Female,White,55-64,SE
24594.0,2022,No,Female,White,55-64,BA
26237.0,2022,No,Female,White,55-64,MG
4950.0,2022,No,Female,White,55-64,ES
13889.0,2022,No,Female,White,55-64,RJ
47541.0,2022,No,Female,White,55-64,SP
20914.0,2022,No,Female,White,55-64,PR
10868.0,2022,No,Female,White,55-64,SC
15219.0,2022,No,Female,White,55-64,RS
3887.0,2022,No,Female,White,55-64,MS
3867.0,2022,No,Female,White,55-64,MT
8578.0,2022,No,Female,White,55-64,GO
1638.0,2022,No,Female,White,55-64,DF
39.0,2022,No,Female,Black,15-19,RO
39.0,2022,No,Female,Black,15-19,AC
85.0,2022,No,Female,Black,15-19,AM
18.0,2022,No,Female,Black,15-19,RR
474.0,2022,No,Female,Black,15-19,PA
47.0,2022,No,Female,Black,15-19,AP
70.0,2022,No,Female,Black,15-19,TO
493.0,2022,No,Female,Black,15-19,MA
181.0,2022,No,Female,Black,15-19,PI
233.0,2022,No,Female,Black,15-19,CE
180.0,2022,No,Female,Black,15-19,RN
147.0,2022,No,Female,Black,15-19,PB
440.0,2022,No,Female,Black,15-19,PE
250.0,2022,No,Female,Black,15-19,AL
125.0,2022,No,Female,Black,15-19,SE
1469.0,2022,No,Female,Black,15-19,BA
580.0,2022,No,Female,Black,15-19,MG
119.0,2022,No,Female,Black,15-19,ES
654.0,2022,No,Female,Black,15-19,RJ
756.0,2022,No,Female,Black,15-19,SP
93.0,2022,No,Female,Black,15-19,PR
49.0,2022,No,Female,Black,15-19,SC
266.0,2022,No,Female,Black,15-19,RS
31.0,2022,No,Female,Black,15-19,MS
81.0,2022,No,Female,Black,15-19,MT
184.0,2022,No,Female,Black,15-19,GO
51.0,2022,No,Female,Black,15-19,DF
37.0,2022,No,Female,Black,20-24,RO
66.0,2022,No,Female,Black,20-24,AC
116.0,2022,No,Female,Black,20-24,AM
21.0,2022,No,Female,Black,20-24,RR
457.0,2022,No,Female,Black,20-24,PA
41.0,2022,No,Female,Black,20-24,AP
77.0,2022,No,Female,Black,20-24,TO
645.0,2022,No,Female,Black,20-24,MA
250.0,2022,No,Female,Black,20-24,PI
330.0,2022,No,Female,Black,20-24,CE
245.0,2022,No,Female,Black,20-24,RN
227.0,2022,No,Female,Black,20-24,PB
545.0,2022,No,Female,Black,20-24,PE
382.0,2022,No,Female,Black,20-24,AL
204.0,2022,No,Female,Black,20-24,SE
1664.0,2022,No,Female,Black,20-24,BA
734.0,2022,No,Female,Black,20-24,MG
138.0,2022,No,Female,Black,20-24,ES
810.0,2022,No,Female,Black,20-24,RJ
885.0,2022,No,Female,Black,20-24,SP
118.0,2022,No,Female,Black,20-24,PR
100.0,2022,No,Female,Black,20-24,SC
285.0,2022,No,Female,Black,20-24,RS
53.0,2022,No,Female,Black,20-24,MS
110.0,2022,No,Female,Black,20-24,MT
204.0,2022,No,Female,Black,20-24,GO
48.0,2022,No,Female,Black,20-24,DF
112.0,2022,No,Female,Black,25-34,RO
172.0,2022,No,Female,Black,25-34,AC
322.0,2022,No,Female,Black,25-34,AM
47.0,2022,No,Female,Black,25-34,RR
1407.0,2022,No,Female,Black,25-34,PA
88.0,2022,No,Female,Black,25-34,AP
223.0,2022,No,Female,Black,25-34,TO
1993.0,2022,No,Female,Black,25-34,MA
932.0,2022,No,Female,Black,25-34,PI
1348.0,2022,No,Female,Black,25-34,CE
732.0,2022,No,Female,Black,25-34,RN
708.0,2022,No,Female,Black,25-34,PB
1992.0,2022,No,Female,Black,25-34,PE
1072.0,2022,No,Female,Black,25-34,AL
568.0,2022,No,Female,Black,25-34,SE
4787.0,2022,No,Female,Black,25-34,BA
1807.0,2022,No,Female,Black,25-34,MG
346.0,2022,No,Female,Black,25-34,ES
1893.0,2022,No,Female,Black,25-34,RJ
2313.0,2022,No,Female,Black,25-34,SP
399.0,2022,No,Female,Black,25-34,PR
301.0,2022,No,Female,Black,25-34,SC
607.0,2022,No,Female,Black,25-34,RS
146.0,2022,No,Female,Black,25-34,MS
284.0,2022,No,Female,Black,25-34,MT
477.0,2022,No,Female,Black,25-34,GO
154.0,2022,No,Female,Black,25-34,DF
328.0,2022,No,Female,Black,35-44,RO
557.0,2022,No,Female,Black,35-44,AC
760.0,2022,No,Female,Black,35-44,AM
83.0,2022,No,Female,Black,35-44,RR
3280.0,2022,No,Female,Black,35-44,PA
222.0,2022,No,Female,Black,35-44,AP
710.0,2022,No,Female,Black,35-44,TO
6472.0,2022,No,Female,Black,35-44,MA
3415.0,2022,No,Female,Black,35-44,PI
4197.0,2022,No,Female,Black,35-44,CE
2097.0,2022,No,Female,Black,35-44,RN
2702.0,2022,No,Female,Black,35-44,PB
5971.0,2022,No,Female,Black,35-44,PE
3682.0,2022,No,Female,Black,35-44,AL
1873.0,2022,No,Female,Black,35-44,SE
15380.0,2022,No,Female,Black,35-44,BA
4771.0,2022,No,Female,Black,35-44,MG
922.0,2022,No,Female,Black,35-44,ES
3827.0,2022,No,Female,Black,35-44,RJ
4747.0,2022,No,Female,Black,35-44,SP
918.0,2022,No,Female,Black,35-44,PR
579.0,2022,No,Female,Black,35-44,SC
1113.0,2022,No,Female,Black,35-44,RS
368.0,2022,No,Female,Black,35-44,MS
857.0,2022,No,Female,Black,35-44,MT
1507.0,2022,No,Female,Black,35-44,GO
442.0,2022,No,Female,Black,35-44,DF
724.0,2022,No,Female,Black,45-54,RO
890.0,2022,No,Female,Black,45-54,AC
1130.0,2022,No,Female,Black,45-54,AM
198.0,2022,No,Female,Black,45-54,RR
5338.0,2022,No,Female,Black,45-54,PA
347.0,2022,No,Female,Black,45-54,AP
1421.0,2022,No,Female,Black,45-54,TO
10210.0,2022,No,Female,Black,45-54,MA
5486.0,2022,No,Female,Black,45-54,PI
8274.0,2022,No,Female,Black,45-54,CE
3816.0,2022,No,Female,Black,45-54,RN
5008.0,2022,No,Female,Black,45-54,PB
11472.0,2022,No,Female,Black,45-54,PE
5927.0,2022,No,Female,Black,45-54,AL
3373.0,2022,No,Female,Black,45-54,SE
28612.0,2022,No,Female,Black,45-54,BA
10883.0,2022,No,Female,Black,45-54,MG
1963.0,2022,No,Female,Black,45-54,ES
7412.0,2022,No,Female,Black,45-54,RJ
10293.0,2022,No,Female,Black,45-54,SP
2243.0,2022,No,Female,Black,45-54,PR
967.0,2022,No,Female,Black,45-54,SC
2140.0,2022,No,Female,Black,45-54,RS
922.0,2022,No,Female,Black,45-54,MS
1726.0,2022,No,Female,Black,45-54,MT
3380.0,2022,No,Female,Black,45-54,GO
855.0,2022,No,Female,Black,45-54,DF
1402.0,2022,No,Female,Black,55-64,RO
934.0,2022,No,Female,Black,55-64,AC
1605.0,2022,No,Female,Black,55-64,AM
247.0,2022,No,Female,Black,55-64,RR
7192.0,2022,No,Female,Black,55-64,PA
574.0,2022,No,Female,Black,55-64,AP
2249.0,2022,No,Female,Black,55-64,TO
14938.0,2022,No,Female,Black,55-64,MA
7738.0,2022,No,Female,Black,55-64,PI
11118.0,2022,No,Female,Black,55-64,CE
5304.0,2022,No,Female,Black,55-64,RN
6283.0,2022,No,Female,Black,55-64,PB
15263.0,2022,No,Female,Black,55-64,PE
6987.0,2022,No,Female,Black,55-64,AL
4277.0,2022,No,Female,Black,55-64,SE
39324.0,2022,No,Female,Black,55-64,BA
18927.0,2022,No,Female,Black,55-64,MG
3593.0,2022,No,Female,Black,55-64,ES
11257.0,2022,No,Female,Black,55-64,RJ
16315.0,2022,No,Female,Black,55-64,SP
4435.0,2022,No,Female,Black,55-64,PR
1305.0,2022,No,Female,Black,55-64,SC
3146.0,2022,No,Female,Black,55-64,RS
1630.0,2022,No,Female,Black,55-64,MS
2965.0,2022,No,Female,Black,55-64,MT
5322.0,2022,No,Female,Black,55-64,GO
1163.0,2022,No,Female,Black,55-64,DF
2.0,2022,No,Female,Asian,15-19,RO
3.0,2022,No,Female,Asian,15-19,AC
3.0,2022,No,Female,Asian,15-19,AM
7.0,2022,No,Female,Asian,15-19,PA
4.0,2022,No,Female,Asian,15-19,MA
5.0,2022,No,Female,Asian,15-19,CE
4.0,2022,No,Female,Asian,15-19,RN
3.0,2022,No,Female,Asian,15-19,PB
6.0,2022,No,Female,Asian,15-19,PE
2.0,2022,No,Female,Asian,15-19,AL
1.0,2022,No,Female,Asian,15-19,SE
9.0,2022,No,Female,Asian,15-19,BA
6.0,2022,No,Female,Asian,15-19,MG
2.0,2022,No,Female,Asian,15-19,ES
1.0,2022,No,Female,Asian,15-19,RJ
61.0,2022,No,Female,Asian,15-19,SP
11.0,2022,No,Female,Asian,15-19,PR
1.0,2022,No,Female,Asian,15-19,SC
3.0,2022,No,Female,Asian,15-19,MS
6.0,2022,No,Female,Asian,15-19,MT
3.0,2022,No,Female,Asian,15-19,GO
2.0,2022,No,Female,Asian,15-19,DF
3.0,2022,No,Female,Asian,20-24,AC
4.0,2022,No,Female,Asian,20-24,AM
1.0,2022,No,Female,Asian,20-24,RR
7.0,2022,No,Female,Asian,20-24,PA
1.0,2022,No,Female,Asian,20-24,AP
8.0,2022,No,Female,Asian,20-24,CE
7.0,2022,No,Female,Asian,20-24,RN
5.0,2022,No,Female,Asian,20-24,PB
8.0,2022,No,Female,Asian,20-24,PE
3.0,2022,No,Female,Asian,20-24,AL
1.0,2022,No,Female,Asian,20-24,SE
4.0,2022,No,Female,Asian,20-24,BA
7.0,2022,No,Female,Asian,20-24,MG
1.0,2022,No,Female,Asian,20-24,ES
5.0,2022,No,Female,Asian,20-24,RJ
83.0,2022,No,Female,Asian,20-24,SP
20.0,2022,No,Female,Asian,20-24,PR
2.0,2022,No,Female,Asian,20-24,RS
4.0,2022,No,Female,Asian,20-24,MS
3.0,2022,No,Female,Asian,20-24,MT
2.0,2022,No,Female,Asian,20-24,GO
3.0,2022,No,Female,Asian,20-24,DF
3.0,2022,No,Female,Asian,25-34,RO
5.0,2022,No,Female,Asian,25-34,AC
6.0,2022,No,Female,Asian,25-34,AM
1.0,2022,No,Female,Asian,25-34,RR
11.0,2022,No,Female,Asian,25-34,PA
1.0,2022,No,Female,Asian,25-34,AP
7.0,2022,No,Female,Asian,25-34,TO
9.0,2022,No,Female,Asian,25-34,MA
3.0,2022,No,Female,Asian,25-34,PI
45.0,2022,No,Female,Asian,25-34,CE
17.0,2022,No,Female,Asian,25-34,RN
7.0,2022,No,Female,Asian,25-34,PB
26.0,2022,No,Female,Asian,25-34,PE
24.0,2022,No,Female,Asian,25-34,AL
8.0,2022,No,Female,Asian,25-34,SE
24.0,2022,No,Female,Asian,25-34,BA
34.0,2022,No,Female,Asian,25-34,MG
1.0,2022,No,Female,Asian,25-34,ES
22.0,2022,No,Female,Asian,25-34,RJ
242.0,2022,No,Female,Asian,25-34,SP
30.0,2022,No,Female,Asian,25-34,PR
17.0,2022,No,Female,Asian,25-34,SC
6.0,2022,No,Female,Asian,25-34,RS
6.0,2022,No,Female,Asian,25-34,MS
6.0,2022,No,Female,Asian,25-34,MT
14.0,2022,No,Female,Asian,25-34,GO
10.0,2022,No,Female,Asian,25-34,DF
10.0,2022,No,Female,Asian,35-44,RO
9.0,2022,No,Female,Asian,35-44,AC
5.0,2022,No,Female,Asian,35-44,AM
1.0,2022,No,Female,Asian,35-44,RR
27.0,2022,No,Female,Asian,35-44,PA
1.0,2022,No,Female,Asian,35-44,AP
7.0,2022,No,Female,Asian,35-44,TO
46.0,2022,No,Female,Asian,35-44,MA
31.0,2022,No,Female,Asian,35-44,PI
82.0,2022,No,Female,Asian,35-44,CE
43.0,2022,No,Female,Asian,35-44,RN
35.0,2022,No,Female,Asian,35-44,PB
77.0,2022,No,Female,Asian,35-44,PE
56.0,2022,No,Female,Asian,35-44,AL
18.0,2022,No,Female,Asian,35-44,SE
52.0,2022,No,Female,Asian,35-44,BA
52.0,2022,No,Female,Asian,35-44,MG
7.0,2022,No,Female,Asian,35-44,ES
37.0,2022,No,Female,Asian,35-44,RJ
357.0,2022,No,Female,Asian,35-44,SP
44.0,2022,No,Female,Asian,35-44,PR
15.0,2022,No,Female,Asian,35-44,SC
6.0,2022,No,Female,Asian,35-44,RS
8.0,2022,No,Female,Asian,35-44,MS
10.0,2022,No,Female,Asian,35-44,MT
21.0,2022,No,Female,Asian,35-44,GO
14.0,2022,No,Female,Asian,35-44,DF
3.0,2022,No,Female,Asian,45-54,RO
